Foundation URI,Linearization (release) URI,8Y,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2021 May 11 - 22:00 UTC
http://id.who.int/icd/entity/278179208,http://id.who.int/icd/release/11/2021-05/mms/278179208,FB86.2,,Osteolysis,category,2,FALSE,TRUE,15,browser,iCat,TRUE,0,TRUE,BlockL1-FB8,,,,,
http://id.who.int/icd/entity/727252860,http://id.who.int/icd/release/11/2021-05/mms/727252860,GA00,,Vulvitis,category,1,FALSE,TRUE,16,browser,iCat,FALSE,5,TRUE,BlockL1-GA0,BlockL2-GA0,,,,
http://id.who.int/icd/entity/290861382,http://id.who.int/icd/release/11/2021-05/mms/290861382,GA02,,Vaginitis,category,1,FALSE,TRUE,16,browser,iCat,FALSE,4,TRUE,BlockL1-GA0,BlockL2-GA0,,,,
http://id.who.int/icd/entity/1433247301,http://id.who.int/icd/release/11/2021-05/mms/1433247301,GA04,,Cervicitis,category,1,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA0,,,,
http://id.who.int/icd/entity/1838213761,http://id.who.int/icd/release/11/2021-05/mms/1838213761,GA10,,Endometriosis,category,1,FALSE,TRUE,16,browser,iCat,FALSE,11,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/938154534,http://id.who.int/icd/release/11/2021-05/mms/938154534,GA10.A,,Endometriosis-related adhesions,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/171294592,http://id.who.int/icd/release/11/2021-05/mms/171294592,GA11,,Adenomyosis,category,1,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/126329423,http://id.who.int/icd/release/11/2021-05/mms/126329423,GA12,,Dyspareunia,category,1,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/1388536957,http://id.who.int/icd/release/11/2021-05/mms/1388536957,GA14.1,,Haematocolpos,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/499128319,http://id.who.int/icd/release/11/2021-05/mms/499128319,GA16.3,,Haematometra,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/1766606192,http://id.who.int/icd/release/11/2021-05/mms/1766606192,GA17.2,,Hydrosalpinx,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/1594516394,http://id.who.int/icd/release/11/2021-05/mms/1594516394,GA17.3,,Haematosalpinx,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,BlockL2-GA1,,,,
http://id.who.int/icd/entity/1595830028,http://id.who.int/icd/release/11/2021-05/mms/1595830028,GA20.0,,Amenorrhoea,category,2,FALSE,TRUE,16,browser,iCat,FALSE,3,TRUE,BlockL1-GA0,BlockL2-GA2,,,,
http://id.who.int/icd/entity/1965418440,http://id.who.int/icd/release/11/2021-05/mms/1965418440,GA30.0,,Menopause,category,2,FALSE,TRUE,16,browser,iCat,FALSE,3,TRUE,BlockL1-GA0,,,,,
http://id.who.int/icd/entity/1539507119,http://id.who.int/icd/release/11/2021-05/mms/1539507119,GA34.02,,Vulvodynia,category,3,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,,,,,
http://id.who.int/icd/entity/1703914672,http://id.who.int/icd/release/11/2021-05/mms/1703914672,GA34.3,,Dysmenorrhoea,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA0,,,,,
http://id.who.int/icd/entity/523988824,http://id.who.int/icd/release/11/2021-05/mms/523988824,GA91.2,,Prostatocystitis,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA8,BlockL2-GA9,,,,
http://id.who.int/icd/entity/1907004531,http://id.who.int/icd/release/11/2021-05/mms/1907004531,GB00.2,,Spermatocele,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA8,,,,,
http://id.who.int/icd/entity/532688254,http://id.who.int/icd/release/11/2021-05/mms/532688254,GB04.0,,Azoospermia,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA8,,,,,
http://id.who.int/icd/entity/184957512,http://id.who.int/icd/release/11/2021-05/mms/184957512,GB05.2,,Phimosis,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA8,,,,,
http://id.who.int/icd/entity/452889019,http://id.who.int/icd/release/11/2021-05/mms/452889019,GB05.3,,Paraphimosis,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA8,,,,,
http://id.who.int/icd/entity/1742248014,http://id.who.int/icd/release/11/2021-05/mms/1742248014,GB06.0,,Balanoposthitis,category,2,FALSE,TRUE,16,browser,iCat,FALSE,2,TRUE,BlockL1-GA8,,,,,
http://id.who.int/icd/entity/1983776037,http://id.who.int/icd/release/11/2021-05/mms/1983776037,GB06.1,,Priapism,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GA8,,,,,
http://id.who.int/icd/entity/1793565521,http://id.who.int/icd/release/11/2021-05/mms/1793565521,GB23.5,,Mastodynia,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GB2,,,,,
http://id.who.int/icd/entity/133532168,http://id.who.int/icd/release/11/2021-05/mms/133532168,GB54,,"Tubulo-interstitial nephritis,not specified as acute or chronic",category,1,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GB4,BlockL2-GB5,,,,
http://id.who.int/icd/entity/1359282431,http://id.who.int/icd/release/11/2021-05/mms/1359282431,GB57,,Nephrocalcinosis,category,1,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GB4,BlockL2-GB5,,,,
http://id.who.int/icd/entity/809412333,http://id.who.int/icd/release/11/2021-05/mms/809412333,GB58,,Pyonephrosis,category,1,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GB4,BlockL2-GB5,,,,
http://id.who.int/icd/entity/1746821938,http://id.who.int/icd/release/11/2021-05/mms/1746821938,,BlockL2-GB7,Urolithiasis,block,2,FALSE,TRUE,16,browser,iCat,FALSE,2,,BlockL1-GB4,,,,,
http://id.who.int/icd/entity/158151813,http://id.who.int/icd/release/11/2021-05/mms/158151813,GB83,,Nephronophthisis,category,1,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GB4,BlockL2-GB8,,,,
http://id.who.int/icd/entity/1536632152,http://id.who.int/icd/release/11/2021-05/mms/1536632152,GB90.0,,Nephroptosis,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,FALSE,BlockL1-GB4,,,,,
http://id.who.int/icd/entity/567819142,http://id.who.int/icd/release/11/2021-05/mms/567819142,GB90.1,,Hydroureter,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,FALSE,BlockL1-GB4,,,,,
http://id.who.int/icd/entity/1360782719,http://id.who.int/icd/release/11/2021-05/mms/1360782719,GB90.47,,Aminoaciduria,category,3,FALSE,TRUE,16,browser,iCat,TRUE,0,FALSE,BlockL1-GB4,,,,,
http://id.who.int/icd/entity/1181120673,http://id.who.int/icd/release/11/2021-05/mms/1181120673,GC00,,Cystitis,category,1,FALSE,TRUE,16,browser,iCat,FALSE,4,TRUE,BlockL1-GB4,BlockL2-GC0,,,,
http://id.who.int/icd/entity/1938116176,http://id.who.int/icd/release/11/2021-05/mms/1938116176,GC00.0,,Trigonitis,category,2,FALSE,TRUE,16,browser,iCat,TRUE,0,TRUE,BlockL1-GB4,BlockL2-GC0,,,,
http://id.who.int/icd/entity/1718102523,http://id.who.int/icd/release/11/2021-05/mms/1718102523,HA02.0,,Anorgasmia,category,2,FALSE,TRUE,17,browser,iCat,FALSE,4,TRUE,BlockL1-HA0,,,,,
http://id.who.int/icd/entity/2036729570,http://id.who.int/icd/release/11/2021-05/mms/2036729570,JA00,,Abortion,category,1,FALSE,TRUE,18,browser,iCat,FALSE,4,TRUE,BlockL1-JA0,,,,,
http://id.who.int/icd/entity/183230446,http://id.who.int/icd/release/11/2021-05/mms/183230446,JA20,,"Pre-existing hypertension complicating pregnancy,childbirth or the puerperium",category,1,FALSE,TRUE,18,browser,iCat,FALSE,5,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/1126579721,http://id.who.int/icd/release/11/2021-05/mms/1126579721,JA20.0,,"Pre-existing essential hypertension complicating pregnancy,childbirth or the puerperium",category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/644739997,http://id.who.int/icd/release/11/2021-05/mms/644739997,JA20.1,,"Pre-existing hypertensive heart disease complicating pregnancy,childbirth or the puerperium",category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/1388356450,http://id.who.int/icd/release/11/2021-05/mms/1388356450,JA20.2,,"Pre-existing hypertensive renal disease complicating pregnancy,childbirth or the puerperium",category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/931884792,http://id.who.int/icd/release/11/2021-05/mms/931884792,JA20.3,,"Pre-existing hypertensive heart and renal disease complicating pregnancy,childbirth or the puerperium",category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/1147534692,http://id.who.int/icd/release/11/2021-05/mms/1147534692,JA20.4,,"Pre-existing secondary hypertension complicating pregnancy,childbirth or the puerperium",category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
,http://id.who.int/icd/release/11/2021-05/mms/183230446/unspecified,JA20.Z,,"Pre-existing hypertension complicating pregnancy,childbirth or the puerperium,unspecified",category,2,TRUE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/1872761464,http://id.who.int/icd/release/11/2021-05/mms/1872761464,JA21,,Pre-eclampsia superimposed on chronic hypertension,category,1,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/229121159,http://id.who.int/icd/release/11/2021-05/mms/229121159,JA24,,Pre-eclampsia,category,1,FALSE,TRUE,18,browser,iCat,FALSE,3,TRUE,BlockL1-JA2,,,,,
,http://id.who.int/icd/release/11/2021-05/mms/229121159/unspecified,JA24.Z,,"Pre-eclampsia,unspecified",category,2,TRUE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/1759760659,http://id.who.int/icd/release/11/2021-05/mms/1759760659,JA25,,eclampsia,category,1,FALSE,TRUE,18,browser,iCat,FALSE,4,TRUE,BlockL1-JA2,,,,,
http://id.who.int/icd/entity/1040555026,http://id.who.int/icd/release/11/2021-05/mms/1040555026,JA43.0,,Third-stage haemorrhage,category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,FALSE,BlockL1-JA4,,,,,
http://id.who.int/icd/entity/262953341,http://id.who.int/icd/release/11/2021-05/mms/262953341,JA88.0,,Oligohydramnios,category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JA8,,,,,
http://id.who.int/icd/entity/973282267,http://id.who.int/icd/release/11/2021-05/mms/973282267,,BlockL1-JB2,Delivery,block,1,FALSE,TRUE,18,browser,iCat,FALSE,5,,,,,,,
http://id.who.int/icd/entity/1440407615,http://id.who.int/icd/release/11/2021-05/mms/1440407615,JB46.3,,Agalactia,category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JB4,,,,,
http://id.who.int/icd/entity/640971691,http://id.who.int/icd/release/11/2021-05/mms/640971691,JB46.4,,Hypogalactia,category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JB4,,,,,
http://id.who.int/icd/entity/936570562,http://id.who.int/icd/release/11/2021-05/mms/936570562,JB46.6,,Galactorrhoea,category,2,FALSE,TRUE,18,browser,iCat,TRUE,0,TRUE,BlockL1-JB4,,,,,
http://id.who.int/icd/entity/1294771105,http://id.who.int/icd/release/11/2021-05/mms/1294771105,KA22.2,,Post-term newborn,category,2,FALSE,TRUE,19,browser,iCat,TRUE,0,TRUE,BlockL1-KA2,,,,,
http://id.who.int/icd/entity/1104539650,http://id.who.int/icd/release/11/2021-05/mms/1104539650,KB2J.2,,Tracheo-bronchial malacia in neonate,category,2,FALSE,TRUE,19,browser,iCat,TRUE,0,TRUE,BlockL1-KB2,,,,,
http://id.who.int/icd/entity/79025938,http://id.who.int/icd/release/11/2021-05/mms/79025938,KB80,,Gastro-oesophageal reflux disease in newborn,category,1,FALSE,TRUE,19,browser,iCat,TRUE,0,TRUE,BlockL1-KB8,,,,,
http://id.who.int/icd/entity/1292761836,http://id.who.int/icd/release/11/2021-05/mms/1292761836,LA00.0,,Anencephaly,category,2,FALSE,TRUE,20,browser,iCat,FALSE,1,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/675690362,http://id.who.int/icd/release/11/2021-05/mms/675690362,LA00.00,,Craniorachischisis,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1558931335,http://id.who.int/icd/release/11/2021-05/mms/1558931335,LA00.1,,Iniencephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/546224466,http://id.who.int/icd/release/11/2021-05/mms/546224466,LA00.2,,Acephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/154698183,http://id.who.int/icd/release/11/2021-05/mms/154698183,LA00.3,,Amyelencephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1520916568,http://id.who.int/icd/release/11/2021-05/mms/1520916568,LA01,,Cephalocele,category,1,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/863949070,http://id.who.int/icd/release/11/2021-05/mms/863949070,LA02.02,,Myelocystocele,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1987349422,http://id.who.int/icd/release/11/2021-05/mms/1987349422,LA03,,Arnold-Chiari malformation type II,category,1,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/179350437,http://id.who.int/icd/release/11/2021-05/mms/179350437,LA05.0,,Microcephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/368780653,http://id.who.int/icd/release/11/2021-05/mms/368780653,LA05.1,,Megalencephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1712699129,http://id.who.int/icd/release/11/2021-05/mms/1712699129,LA05.2,,Holoprosencephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/314107400,http://id.who.int/icd/release/11/2021-05/mms/314107400,LA05.4,,Arrhinencephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/2081858551,http://id.who.int/icd/release/11/2021-05/mms/2081858551,LA05.50,,Polymicrogyria,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/137059367,http://id.who.int/icd/release/11/2021-05/mms/137059367,LA05.60,,Porencephaly,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1693546163,http://id.who.int/icd/release/11/2021-05/mms/1693546163,LA05.61,,Schizencephaly,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1963574608,http://id.who.int/icd/release/11/2021-05/mms/1963574608,LA05.62,,Hydranencephaly,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/845275248,http://id.who.int/icd/release/11/2021-05/mms/845275248,LA05.8,,Colpocephaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/993088960,http://id.who.int/icd/release/11/2021-05/mms/993088960,LA06.0,,Dandy-Walker malformation,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/2070601288,http://id.who.int/icd/release/11/2021-05/mms/2070601288,LA07.1,,Diastematomyelia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1787577133,http://id.who.int/icd/release/11/2021-05/mms/1787577133,LA07.2,,Amyelia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1383121646,http://id.who.int/icd/release/11/2021-05/mms/1383121646,LA07.4,,Arnold-Chiari malformation type I,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA0,,,,
http://id.who.int/icd/entity/1342802999,http://id.who.int/icd/release/11/2021-05/mms/1342802999,LA10.0,,Microphthalmos,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA1,,,,
http://id.who.int/icd/entity/1106186590,http://id.who.int/icd/release/11/2021-05/mms/1106186590,LA10.2,,Buphthalmos,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA1,,,,
http://id.who.int/icd/entity/970699895,http://id.who.int/icd/release/11/2021-05/mms/970699895,LA11.3,,Aniridia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA1,,,,
http://id.who.int/icd/entity/1870961422,http://id.who.int/icd/release/11/2021-05/mms/1870961422,LA11.61,,Iridoschisis,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA1,,,,
http://id.who.int/icd/entity/1194029577,http://id.who.int/icd/release/11/2021-05/mms/1194029577,LA12.3,,Spherophakia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA1,,,,
http://id.who.int/icd/entity/1410300100,http://id.who.int/icd/release/11/2021-05/mms/1410300100,LA13.74,,Megalopapilla,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA1,,,,
http://id.who.int/icd/entity/740223582,http://id.who.int/icd/release/11/2021-05/mms/740223582,LA14.01,,Cryptophthalmia,category,3,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA1,,,,
http://id.who.int/icd/entity/52782345,http://id.who.int/icd/release/11/2021-05/mms/52782345,LA21.0,,Macrotia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA2,,,,
http://id.who.int/icd/entity/1630366712,http://id.who.int/icd/release/11/2021-05/mms/1630366712,LA21.2,,Low-set Ear,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA2,,,,
http://id.who.int/icd/entity/2005415414,http://id.who.int/icd/release/11/2021-05/mms/2005415414,LA22.0,,Microtia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA2,,,,
http://id.who.int/icd/entity/2056675356,http://id.who.int/icd/release/11/2021-05/mms/2056675356,LA22.1,,Anotia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA2,,,,
http://id.who.int/icd/entity/1403653959,http://id.who.int/icd/release/11/2021-05/mms/1403653959,LA23,,Otocephaly,category,1,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA2,,,,
http://id.who.int/icd/entity/413433873,http://id.who.int/icd/release/11/2021-05/mms/413433873,LA30.0,,Anodontia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/30994440,http://id.who.int/icd/release/11/2021-05/mms/30994440,LA30.1,,Hypodontia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/1559717619,http://id.who.int/icd/release/11/2021-05/mms/1559717619,LA30.2,,Oligodontia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/2112834949,http://id.who.int/icd/release/11/2021-05/mms/2112834949,LA30.3,,Hyperdontia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/1838543063,http://id.who.int/icd/release/11/2021-05/mms/1838543063,LA31.2,,Ankyloglossia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/799651914,http://id.who.int/icd/release/11/2021-05/mms/799651914,LA31.3,,Macrostomia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/1256355296,http://id.who.int/icd/release/11/2021-05/mms/1256355296,LA31.4,,Microstomia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/1045374241,http://id.who.int/icd/release/11/2021-05/mms/1045374241,LA53,,Macrocheilia,category,1,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/1527048373,http://id.who.int/icd/release/11/2021-05/mms/1527048373,LA54,,Microcheilia,category,1,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA3,,,,
http://id.who.int/icd/entity/409489963,http://id.who.int/icd/release/11/2021-05/mms/409489963,LA70.0,,Arrhinia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA7,,,,
http://id.who.int/icd/entity/360056769,http://id.who.int/icd/release/11/2021-05/mms/360056769,LA71.1,,Laryngocele,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA7,,,,
http://id.who.int/icd/entity/848076902,http://id.who.int/icd/release/11/2021-05/mms/848076902,LA80.0,,Laevocardia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA8,BlockL3-LA8,,,
http://id.who.int/icd/entity/1472687600,http://id.who.int/icd/release/11/2021-05/mms/1472687600,LA80.1,,Dextrocardia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA8,BlockL3-LA8,,,
http://id.who.int/icd/entity/1251061251,http://id.who.int/icd/release/11/2021-05/mms/1251061251,LA80.2,,Mesocardia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA8,BlockL3-LA8,,,
http://id.who.int/icd/entity/108967698,http://id.who.int/icd/release/11/2021-05/mms/108967698,LA8B.3,,Tracheo-oesophageal compressive syndrome,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LA8,BlockL3-LA8,,,
http://id.who.int/icd/entity/1168696429,http://id.who.int/icd/release/11/2021-05/mms/1168696429,LB01,,Omphalocele,category,1,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LB0,,,,
http://id.who.int/icd/entity/551758329,http://id.who.int/icd/release/11/2021-05/mms/551758329,LB02,,Gastroschisis,category,1,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LB0,,,,
http://id.who.int/icd/entity/953028501,http://id.who.int/icd/release/11/2021-05/mms/953028501,LB21.3,,Agenesis-aplasia of pancreas,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LB2,,,,
http://id.who.int/icd/entity/765928537,http://id.who.int/icd/release/11/2021-05/mms/765928537,LB22.1,,Polysplenia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LB2,,,,
http://id.who.int/icd/entity/1283447040,http://id.who.int/icd/release/11/2021-05/mms/1283447040,LB30.4,,Oligomeganephronia,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LB3,,,,
http://id.who.int/icd/entity/1872503107,http://id.who.int/icd/release/11/2021-05/mms/1872503107,LB31.7,,Megacystis-megaureter,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LB3,,,,
http://id.who.int/icd/entity/1196099436,http://id.who.int/icd/release/11/2021-05/mms/1196099436,LB41.2,,Clitoromegaly,category,2,FALSE,TRUE,20,browser,iCat,TRUE,0,TRUE,BlockL1-LA0,BlockL2-LB4,,,,
http://id.who.int/icd/entity/1134950387,http://id.who.int/icd/release/11/2021-05/mms/1134950387,LB52,,Cryptorchidism,category,1,FALSE,TRUE,20,browser,iCat,FALSE,3,TRUE,BlockL1-LA0,BlockL2-LB5,,,,
